planType,durationDays,amountPaid,paymentMethod,source,isGroupSubscription,previousSubscriptionsCount,previousRenewalsCount,previousRenewalRate,daysAsCustomer,paidOrdersCount,productsPurchasedCount,totalProductSpend,averageOrderValue,daysSinceLastPurchase,failedPaymentsCount,renewedNextPeriod
individual,7,225.00,online_checkout,online_checkout,0,3,0,0.000000,35,2,6,3444.00,1722.00,0,2,0
individual,15,282.70,transfer,admin_manual,0,2,0,0.000000,29,1,4,2946.00,2946.00,43,2,0
individual,15,300.00,online_checkout,online_checkout,0,1,0,0.000000,43,0,0,0.00,0.00,-1,0,0
student,30,353.40,card_terminal,admin_manual,0,4,3,0.750000,92,3,10,7300.00,2433.33,7,2,0
individual,7,225.00,card_terminal,admin_manual,0,2,0,0.000000,19,1,1,549.00,549.00,10,0,1
individual,7,225.00,online_checkout,online_checkout,0,0,0,0.000000,0,0,0,0.00,0.00,-1,0,0
individual,15,270.74,card_terminal,admin_manual,0,0,0,0.000000,0,0,0,0.00,0.00,-1,0,0
individual,7,225.00,cash,admin_manual,0,0,0,0.000000,0,0,0,0.00,0.00,-1,0,1
individual,7,225.00,cash,admin_manual,0,2,0,0.000000,45,2,7,4723.00,2361.50,11,0,0
individual,15,300.00,cash,admin_manual,0,3,2,0.666667,68,2,7,3593.00,1796.50,16,2,0
individual,7,225.00,online_checkout,online_checkout,0,1,0,0.000000,14,1,4,1386.00,1386.00,6,0,0
individual,7,225.00,cash,admin_manual,0,2,0,0.000000,41,2,8,5142.00,2571.00,13,0,0
individual,7,208.44,online_checkout,online_checkout,0,3,0,0.000000,56,1,2,2398.00,2398.00,0,1,0
student,30,380.00,transfer,admin_manual,0,4,1,0.250000,87,1,3,2947.00,2947.00,84,1,0
individual,7,192.27,card_terminal,admin_manual,0,3,0,0.000000,88,1,2,1798.00,1798.00,68,1,0
individual,7,225.00,card_terminal,admin_manual,0,0,0,0.000000,0,0,0,0.00,0.00,-1,0,1
individual,7,225.00,cash,admin_manual,0,0,0,0.000000,0,0,0,0.00,0.00,-1,0,0
individual,7,225.00,card_terminal,admin_manual,0,0,0,0.000000,0,0,0,0.00,0.00,-1,0,0
individual,7,225.00,online_checkout,online_checkout,0,0,0,0.000000,0,0,0,0.00,0.00,-1,0,0
individual,7,203.30,transfer,admin_manual,0,0,0,0.000000,0,0,0,0.00,0.00,-1,0,1
individual,7,225.00,online_checkout,online_checkout,0,2,0,0.000000,66,3,7,4373.00,1457.67,4,1,0
individual,15,300.00,transfer,admin_manual,0,1,0,0.000000,15,1,3,867.00,867.00,7,0,0
individual,7,225.00,card_terminal,admin_manual,0,2,0,0.000000,39,0,0,0.00,0.00,-1,1,0
individual,7,225.00,online_checkout,online_checkout,0,1,0,0.000000,8,1,2,548.00,548.00,16,0,1
individual,7,225.00,card_terminal,admin_manual,0,1,0,0.000000,29,2,5,1825.00,912.50,5,0,0
individual,7,225.00,card_terminal,admin_manual,0,0,0,0.000000,0,1,5,3375.00,3375.00,10,1,1
individual,7,197.52,transfer,admin_manual,0,2,0,0.000000,66,2,3,2847.00,1423.50,44,0,1
individual,15,300.00,cash,admin_manual,0,2,0,0.000000,52,2,5,4695.00,2347.50,0,0,0
individual,7,225.00,online_checkout,online_checkout,0,0,0,0.000000,0,0,0,0.00,0.00,-1,0,0
individual,7,204.93,card_terminal,admin_manual,0,2,0,0.000000,66,1,3,1497.00,1497.00,43,0,1
individual,30,440.00,cash,admin_manual,0,4,2,0.500000,93,4,15,9425.00,2356.25,13,0,1
individual,7,225.00,card_terminal,admin_manual,0,2,0,0.000000,42,1,3,2997.00,2997.00,17,1,0
individual,7,225.00,cash,admin_manual,0,3,1,0.333333,76,4,12,8938.00,2234.50,13,0,0
individual,7,225.00,online_checkout,online_checkout,0,3,0,0.000000,51,3,8,3852.00,1284.00,11,0,1
individual,15,300.00,cash,admin_manual,0,2,0,0.000000,51,5,18,11302.00,2260.40,8,1,0
individual,7,225.00,transfer,admin_manual,0,0,0,0.000000,0,0,0,0.00,0.00,-1,0,1
individual,15,300.00,cash,admin_manual,0,0,0,0.000000,0,1,2,378.00,378.00,9,0,1
individual,7,225.00,card_terminal,admin_manual,0,0,0,0.000000,0,0,0,0.00,0.00,-1,0,0
individual,7,225.00,cash,admin_manual,0,1,0,0.000000,11,1,3,2227.00,2227.00,23,1,0
individual,7,225.00,transfer,admin_manual,0,0,0,0.000000,0,0,0,0.00,0.00,-1,0,0
individual,7,225.00,card_terminal,admin_manual,0,0,0,0.000000,0,0,0,0.00,0.00,-1,0,0
individual,7,225.00,cash,admin_manual,0,2,1,0.500000,43,3,10,5761.00,1920.33,17,0,0
individual,7,192.12,card_terminal,admin_manual,0,1,0,0.000000,0,0,0,0.00,0.00,-1,0,1
individual,15,271.79,cash,admin_manual,0,3,1,0.333333,87,2,10,9171.00,4585.50,23,1,1
individual,7,225.00,transfer,admin_manual,0,3,0,0.000000,61,0,0,0.00,0.00,-1,0,0
individual,7,225.00,online_checkout,online_checkout,0,0,0,0.000000,0,0,0,0.00,0.00,-1,0,1
individual,7,225.00,card_terminal,admin_manual,0,3,0,0.000000,58,1,5,2895.00,2895.00,28,0,1
individual,15,300.00,online_checkout,online_checkout,0,2,1,0.500000,49,1,1,399.00,399.00,50,1,1
individual,7,195.62,online_checkout,online_checkout,0,0,0,0.000000,0,0,0,0.00,0.00,-1,0,0
individual,7,225.00,transfer,admin_manual,0,0,0,0.000000,0,0,0,0.00,0.00,-1,0,1
individual,7,209.88,card_terminal,admin_manual,0,1,0,0.000000,31,0,0,0.00,0.00,-1,0,0
individual,7,212.45,card_terminal,admin_manual,0,2,0,0.000000,69,2,9,4511.00,2255.50,6,0,1
individual,7,225.00,cash,admin_manual,0,1,0,0.000000,5,1,4,2326.00,2326.00,12,0,1
individual,7,225.00,cash,admin_manual,0,0,0,0.000000,0,0,0,0.00,0.00,-1,0,0
individual,7,225.00,cash,admin_manual,0,2,0,0.000000,74,4,13,9927.00,2481.75,0,0,1
individual,15,300.00,card_terminal,admin_manual,0,3,0,0.000000,84,0,0,0.00,0.00,-1,0,1
individual,7,225.00,transfer,admin_manual,0,0,0,0.000000,0,0,0,0.00,0.00,-1,0,1
individual,7,225.00,online_checkout,online_checkout,0,0,0,0.000000,0,1,2,1898.00,1898.00,4,0,0
individual,7,225.00,online_checkout,online_checkout,0,1,0,0.000000,5,0,0,0.00,0.00,-1,0,0
individual,7,225.00,cash,admin_manual,0,1,0,0.000000,30,0,0,0.00,0.00,-1,0,0
individual,7,196.37,online_checkout,online_checkout,0,2,0,0.000000,11,1,3,1957.00,1957.00,1,0,1
individual,7,225.00,cash,admin_manual,0,0,0,0.000000,0,0,0,0.00,0.00,-1,1,1
individual,7,225.00,online_checkout,online_checkout,0,1,0,0.000000,29,1,1,899.00,899.00,21,0,1
individual,7,212.16,cash,admin_manual,0,0,0,0.000000,0,1,5,3255.00,3255.00,1,0,0
individual,7,225.00,online_checkout,online_checkout,0,2,0,0.000000,45,1,3,2597.00,2597.00,48,1,0
individual,7,225.00,transfer,admin_manual,0,0,0,0.000000,0,0,0,0.00,0.00,-1,0,1
individual,7,225.00,online_checkout,online_checkout,0,2,0,0.000000,72,0,0,0.00,0.00,-1,0,0
individual,7,199.98,online_checkout,online_checkout,0,0,0,0.000000,0,0,0,0.00,0.00,-1,0,1
individual,7,203.42,online_checkout,online_checkout,0,1,0,0.000000,4,2,7,4483.00,2241.50,2,0,0
individual,7,225.00,cash,admin_manual,0,2,0,0.000000,17,1,2,1548.00,1548.00,12,0,1
individual,7,225.00,cash,admin_manual,0,0,0,0.000000,0,0,0,0.00,0.00,-1,0,0
individual,7,205.07,online_checkout,online_checkout,0,3,0,0.000000,35,1,4,936.00,936.00,41,0,0
individual,7,194.06,transfer,admin_manual,0,0,0,0.000000,0,0,0,0.00,0.00,-1,0,1
individual,15,300.00,transfer,admin_manual,0,3,1,0.333333,50,2,6,3944.00,1972.00,2,0,1
individual,7,225.00,online_checkout,online_checkout,0,1,0,0.000000,32,1,2,438.00,438.00,16,0,1
individual,7,206.79,transfer,admin_manual,0,2,0,0.000000,40,0,0,0.00,0.00,-1,0,0
student,30,380.00,online_checkout,online_checkout,0,2,0,0.000000,74,2,9,8521.00,4260.50,3,0,1
individual,7,225.00,card_terminal,admin_manual,0,2,0,0.000000,19,0,0,0.00,0.00,-1,1,1
individual,7,225.00,cash,admin_manual,0,3,0,0.000000,87,3,9,4691.00,1563.67,8,0,1
individual,7,225.00,transfer,admin_manual,0,1,0,0.000000,29,0,0,0.00,0.00,-1,0,1
individual,7,225.00,online_checkout,online_checkout,0,0,0,0.000000,0,0,0,0.00,0.00,-1,0,1
individual,7,225.00,card_terminal,admin_manual,0,2,0,0.000000,69,2,7,4993.00,2496.50,11,0,0
individual,7,225.00,transfer,admin_manual,0,1,0,0.000000,1,0,0,0.00,0.00,-1,0,1
individual,7,225.00,transfer,admin_manual,0,2,0,0.000000,82,2,5,3215.00,1607.50,69,0,0
individual,7,208.98,transfer,admin_manual,0,2,0,0.000000,43,1,3,1127.00,1127.00,22,1,0
individual,7,225.00,cash,admin_manual,0,2,0,0.000000,66,1,3,1197.00,1197.00,62,1,1
individual,7,225.00,online_checkout,online_checkout,0,0,0,0.000000,0,0,0,0.00,0.00,-1,0,1
individual,15,300.00,transfer,admin_manual,0,2,1,0.500000,51,0,0,0.00,0.00,-1,0,0
individual,7,225.00,online_checkout,online_checkout,0,2,0,0.000000,66,2,8,4542.00,2271.00,5,0,1
individual,15,300.00,online_checkout,online_checkout,0,0,0,0.000000,0,0,0,0.00,0.00,-1,0,1
individual,7,225.00,cash,admin_manual,0,0,0,0.000000,0,0,0,0.00,0.00,-1,0,0
individual,7,225.00,card_terminal,admin_manual,0,3,0,0.000000,54,0,0,0.00,0.00,-1,1,1
individual,7,225.00,cash,admin_manual,0,2,0,0.000000,66,3,7,4183.00,1394.33,0,1,1
individual,7,225.00,online_checkout,online_checkout,0,1,0,0.000000,37,2,6,4454.00,2227.00,1,0,0
individual,7,225.00,transfer,admin_manual,0,2,0,0.000000,70,3,11,5569.00,1856.33,7,1,1
individual,7,191.85,card_terminal,admin_manual,0,0,0,0.000000,0,0,0,0.00,0.00,-1,0,1
individual,7,225.00,online_checkout,online_checkout,0,2,0,0.000000,37,1,2,908.00,908.00,29,0,0
individual,7,225.00,cash,admin_manual,0,2,0,0.000000,45,0,0,0.00,0.00,-1,0,1
individual,7,225.00,transfer,admin_manual,0,2,0,0.000000,11,1,4,3146.00,3146.00,10,0,1
individual,7,225.00,card_terminal,admin_manual,0,0,0,0.000000,0,0,0,0.00,0.00,-1,0,0
individual,7,225.00,cash,admin_manual,0,0,0,0.000000,0,0,0,0.00,0.00,-1,0,0
individual,7,225.00,transfer,admin_manual,0,3,0,0.000000,82,2,6,3864.00,1932.00,1,2,1
individual,7,225.00,card_terminal,admin_manual,0,2,0,0.000000,28,0,0,0.00,0.00,-1,1,1
individual,7,225.00,transfer,admin_manual,0,1,0,0.000000,0,1,3,2757.00,2757.00,5,0,1
individual,7,210.71,transfer,admin_manual,0,2,1,0.500000,44,1,2,798.00,798.00,1,1,0
individual,7,225.00,card_terminal,admin_manual,0,2,1,0.500000,49,1,4,3726.00,3726.00,3,1,1
individual,15,300.00,online_checkout,online_checkout,0,3,0,0.000000,59,2,6,3924.00,1962.00,1,1,0
individual,7,225.00,card_terminal,admin_manual,0,2,0,0.000000,47,2,6,4134.00,2067.00,40,2,1
individual,7,212.38,card_terminal,admin_manual,0,1,0,0.000000,0,0,0,0.00,0.00,-1,0,1
individual,7,225.00,card_terminal,admin_manual,0,1,0,0.000000,9,2,5,4925.00,2462.50,0,0,1
individual,7,225.00,online_checkout,online_checkout,0,0,0,0.000000,0,0,0,0.00,0.00,-1,0,0
individual,7,225.00,card_terminal,admin_manual,0,2,0,0.000000,73,1,3,1847.00,1847.00,53,0,1
individual,7,225.00,transfer,admin_manual,0,4,0,0.000000,62,3,8,7802.00,2600.67,6,0,0
individual,7,225.00,cash,admin_manual,0,2,1,0.500000,48,0,0,0.00,0.00,-1,1,0
individual,7,225.00,cash,admin_manual,0,0,0,0.000000,0,0,0,0.00,0.00,-1,0,1
individual,15,300.00,online_checkout,online_checkout,0,1,0,0.000000,38,1,3,2297.00,2297.00,2,1,1
individual,7,225.00,card_terminal,admin_manual,0,2,0,0.000000,72,0,0,0.00,0.00,-1,1,1
individual,7,225.00,online_checkout,online_checkout,0,0,0,0.000000,0,0,0,0.00,0.00,-1,0,1
individual,7,225.00,online_checkout,online_checkout,0,1,0,0.000000,29,0,0,0.00,0.00,-1,0,0
individual,7,225.00,online_checkout,online_checkout,0,2,1,0.500000,45,1,3,2097.00,2097.00,44,0,1
individual,7,211.34,transfer,admin_manual,0,0,0,0.000000,0,1,2,848.00,848.00,6,0,1
student,30,380.00,transfer,admin_manual,0,0,0,0.000000,15,1,2,1178.00,1178.00,7,0,1
individual,7,225.00,transfer,admin_manual,0,3,0,0.000000,56,1,4,3126.00,3126.00,25,2,0
individual,7,225.00,transfer,admin_manual,0,3,0,0.000000,53,3,12,5888.00,1962.67,19,1,1
individual,7,225.00,card_terminal,admin_manual,0,0,0,0.000000,0,0,0,0.00,0.00,-1,0,0
individual,7,209.30,card_terminal,admin_manual,0,2,0,0.000000,52,1,2,1198.00,1198.00,9,1,0
individual,15,280.63,online_checkout,online_checkout,0,4,2,0.500000,97,2,6,5494.00,2747.00,45,0,0
individual,7,209.50,cash,admin_manual,0,1,0,0.000000,33,3,11,6189.00,2063.00,4,1,1
individual,7,213.28,transfer,admin_manual,0,0,0,0.000000,0,0,0,0.00,0.00,-1,0,1
individual,7,225.00,cash,admin_manual,0,1,0,0.000000,0,0,0,0.00,0.00,-1,0,0
individual,15,300.00,card_terminal,admin_manual,0,1,0,0.000000,37,2,7,4233.00,2116.50,0,0,1
individual,7,225.00,online_checkout,online_checkout,0,1,0,0.000000,31,2,4,2796.00,1398.00,16,1,0
individual,7,225.00,online_checkout,online_checkout,0,2,1,0.500000,44,2,8,4992.00,2496.00,3,0,1
individual,7,225.00,transfer,admin_manual,0,4,1,0.250000,75,1,3,1347.00,1347.00,32,2,0
individual,7,209.67,card_terminal,admin_manual,0,3,1,0.333333,75,3,12,7338.00,2446.00,0,0,1
individual,7,225.00,cash,admin_manual,0,0,0,0.000000,0,0,0,0.00,0.00,-1,0,0
individual,7,193.54,card_terminal,admin_manual,0,2,0,0.000000,18,2,6,1984.00,992.00,3,0,1
individual,15,273.36,cash,admin_manual,0,2,0,0.000000,79,2,4,4196.00,2098.00,4,0,1
individual,7,225.00,online_checkout,online_checkout,0,0,0,0.000000,0,0,0,0.00,0.00,-1,0,0
individual,7,225.00,card_terminal,admin_manual,0,4,3,0.750000,66,2,8,3092.00,1546.00,33,0,0
individual,15,300.00,cash,admin_manual,0,0,0,0.000000,0,1,3,797.00,797.00,2,0,1
individual,7,225.00,transfer,admin_manual,0,3,1,0.333333,87,1,2,598.00,598.00,22,1,1
individual,15,300.00,card_terminal,admin_manual,0,2,0,0.000000,58,5,12,6438.00,1287.60,0,1,1
individual,7,225.00,online_checkout,online_checkout,0,2,0,0.000000,20,2,9,2671.00,1335.50,4,0,1
individual,7,225.00,cash,admin_manual,0,2,0,0.000000,16,1,2,548.00,548.00,24,0,1
individual,7,225.00,cash,admin_manual,0,2,1,0.500000,44,1,2,1688.00,1688.00,21,0,1
individual,7,225.00,online_checkout,online_checkout,0,2,0,0.000000,53,1,4,2446.00,2446.00,10,1,1
individual,7,225.00,online_checkout,online_checkout,0,1,0,0.000000,32,2,6,3964.00,1982.00,11,1,1
individual,7,225.00,cash,admin_manual,0,1,0,0.000000,1,1,5,3375.00,3375.00,19,1,1
individual,7,225.00,cash,admin_manual,0,1,0,0.000000,4,0,0,0.00,0.00,-1,0,1
individual,7,225.00,online_checkout,online_checkout,0,1,0,0.000000,29,0,0,0.00,0.00,-1,0,0
individual,7,225.00,transfer,admin_manual,0,2,0,0.000000,66,2,5,1675.00,837.50,0,1,1
individual,7,192.95,transfer,admin_manual,0,1,0,0.000000,0,0,0,0.00,0.00,-1,1,0
individual,7,225.00,online_checkout,online_checkout,0,3,0,0.000000,83,2,4,2546.00,1273.00,22,0,1
individual,7,225.00,online_checkout,online_checkout,0,2,0,0.000000,43,1,4,2396.00,2396.00,40,0,0
individual,7,225.00,online_checkout,online_checkout,0,2,1,0.500000,40,1,2,2098.00,2098.00,34,1,1
individual,7,225.00,card_terminal,admin_manual,0,1,0,0.000000,0,1,4,2807.00,2807.00,3,0,1
individual,7,225.00,card_terminal,admin_manual,0,2,0,0.000000,71,1,3,2047.00,2047.00,44,1,1
individual,7,225.00,cash,admin_manual,0,4,0,0.000000,71,2,4,1846.00,923.00,17,1,0
individual,15,300.00,transfer,admin_manual,0,4,1,0.250000,106,2,5,3245.00,1622.50,14,1,0
individual,7,225.00,online_checkout,online_checkout,0,1,0,0.000000,1,0,0,0.00,0.00,-1,0,0
individual,7,225.00,cash,admin_manual,0,2,0,0.000000,41,2,6,2244.00,1122.00,28,1,1
individual,7,225.00,card_terminal,admin_manual,0,3,0,0.000000,82,4,13,9927.00,2481.75,8,1,1
individual,7,225.00,online_checkout,online_checkout,0,1,0,0.000000,8,0,0,0.00,0.00,-1,0,0
individual,7,225.00,cash,admin_manual,0,3,1,0.333333,87,3,10,3490.00,1163.33,29,0,1
individual,7,225.00,online_checkout,online_checkout,0,1,0,0.000000,0,0,0,0.00,0.00,-1,1,1
individual,7,208.36,transfer,admin_manual,0,1,0,0.000000,0,0,0,0.00,0.00,-1,0,1
individual,15,300.00,cash,admin_manual,0,2,0,0.000000,82,1,3,987.00,987.00,24,1,1
individual,7,208.60,transfer,admin_manual,0,3,0,0.000000,19,2,7,3453.00,1726.50,2,0,0
individual,7,225.00,cash,admin_manual,0,2,0,0.000000,16,2,5,2135.00,1067.50,24,0,1
individual,7,225.00,online_checkout,online_checkout,0,2,0,0.000000,42,1,3,2897.00,2897.00,25,1,1
individual,7,225.00,transfer,admin_manual,0,1,0,0.000000,0,0,0,0.00,0.00,-1,0,1
individual,7,197.09,cash,admin_manual,0,1,0,0.000000,5,1,4,1646.00,1646.00,5,1,0
individual,7,225.00,cash,admin_manual,0,2,0,0.000000,66,0,0,0.00,0.00,-1,0,1
individual,7,225.00,cash,admin_manual,0,3,0,0.000000,78,2,9,4511.00,2255.50,15,0,0
individual,7,203.31,transfer,admin_manual,0,0,0,0.000000,0,0,0,0.00,0.00,-1,0,0
individual,7,225.00,online_checkout,online_checkout,0,3,1,0.333333,81,1,2,1178.00,1178.00,17,1,1
individual,7,225.00,online_checkout,online_checkout,0,1,0,0.000000,7,0,0,0.00,0.00,-1,0,1
individual,7,225.00,online_checkout,online_checkout,0,1,0,0.000000,31,2,8,3432.00,1716.00,11,0,1
individual,7,225.00,transfer,admin_manual,0,2,0,0.000000,50,1,4,1496.00,1496.00,67,1,1
individual,7,225.00,card_terminal,admin_manual,0,0,0,0.000000,0,0,0,0.00,0.00,-1,0,0
individual,7,225.00,transfer,admin_manual,0,0,0,0.000000,0,0,0,0.00,0.00,-1,0,0
individual,7,195.33,transfer,admin_manual,0,1,0,0.000000,0,0,0,0.00,0.00,-1,1,0
individual,7,225.00,online_checkout,online_checkout,0,1,0,0.000000,3,0,0,0.00,0.00,-1,1,1
individual,7,225.00,cash,admin_manual,0,4,0,0.000000,69,1,5,2895.00,2895.00,39,1,0
individual,7,225.00,online_checkout,online_checkout,0,2,0,0.000000,38,0,0,0.00,0.00,-1,0,1
individual,7,225.00,transfer,admin_manual,0,1,0,0.000000,32,1,2,1098.00,1098.00,1,0,1
individual,7,207.56,card_terminal,admin_manual,0,4,2,0.500000,89,0,0,0.00,0.00,-1,2,1
individual,7,225.00,transfer,admin_manual,0,1,0,0.000000,2,1,4,2196.00,2196.00,2,0,1
individual,7,225.00,card_terminal,admin_manual,0,1,0,0.000000,13,1,4,2346.00,2346.00,0,0,1
individual,7,193.51,cash,admin_manual,0,1,0,0.000000,1,0,0,0.00,0.00,-1,0,1
individual,7,225.00,transfer,admin_manual,0,1,0,0.000000,25,0,0,0.00,0.00,-1,0,1
individual,15,300.00,cash,admin_manual,0,3,1,0.333333,42,2,5,2045.00,1022.50,22,0,0
individual,15,300.00,card_terminal,admin_manual,0,3,2,0.666667,87,2,7,5624.00,2812.00,3,0,1
individual,15,300.00,cash,admin_manual,0,3,0,0.000000,63,2,6,4134.00,2067.00,56,2,0
individual,7,225.00,cash,admin_manual,0,0,0,0.000000,0,0,0,0.00,0.00,-1,0,1
individual,7,225.00,online_checkout,online_checkout,0,0,0,0.000000,0,0,0,0.00,0.00,-1,0,1
individual,15,300.00,card_terminal,admin_manual,0,3,1,0.333333,37,0,0,0.00,0.00,-1,1,0
individual,7,225.00,online_checkout,online_checkout,0,1,0,0.000000,29,1,3,1197.00,1197.00,6,0,1
individual,7,225.00,online_checkout,online_checkout,0,3,0,0.000000,28,1,2,1548.00,1548.00,23,1,0
individual,7,225.00,transfer,admin_manual,0,1,0,0.000000,41,2,6,4774.00,2387.00,15,0,1
individual,7,225.00,transfer,admin_manual,0,1,0,0.000000,0,0,0,0.00,0.00,-1,1,1
individual,7,225.00,cash,admin_manual,0,1,0,0.000000,0,1,2,848.00,848.00,14,0,0
individual,7,225.00,online_checkout,online_checkout,0,2,0,0.000000,50,2,5,2635.00,1317.50,5,0,1
individual,7,225.00,card_terminal,admin_manual,0,1,0,0.000000,29,1,5,3545.00,3545.00,15,0,1
individual,7,195.45,online_checkout,online_checkout,0,0,0,0.000000,0,0,0,0.00,0.00,-1,0,1
individual,15,300.00,cash,admin_manual,0,4,0,0.000000,72,3,8,3852.00,1284.00,32,0,0
individual,7,225.00,card_terminal,admin_manual,0,3,0,0.000000,76,2,8,4542.00,2271.00,15,0,1
individual,7,225.00,card_terminal,admin_manual,0,3,0,0.000000,80,2,8,4042.00,2021.00,4,1,1
individual,15,300.00,transfer,admin_manual,0,3,0,0.000000,90,1,3,1847.00,1847.00,70,0,0
individual,7,225.00,cash,admin_manual,0,1,0,0.000000,29,2,4,2196.00,1098.00,7,0,1
individual,15,300.00,cash,admin_manual,0,2,0,0.000000,77,2,6,3594.00,1797.00,30,1,1
individual,7,225.00,card_terminal,admin_manual,0,0,0,0.000000,0,0,0,0.00,0.00,-1,0,0
individual,7,225.00,online_checkout,online_checkout,0,2,1,0.500000,45,3,10,6680.00,2226.67,15,0,1
individual,7,213.29,online_checkout,online_checkout,0,1,0,0.000000,29,1,4,3505.00,3505.00,10,0,1
individual,7,225.00,online_checkout,online_checkout,0,1,0,0.000000,31,1,4,1596.00,1596.00,17,0,1
individual,7,225.00,online_checkout,online_checkout,0,2,0,0.000000,41,3,11,6189.00,2063.00,12,1,1
individual,15,300.00,transfer,admin_manual,0,0,0,0.000000,0,0,0,0.00,0.00,-1,0,1
individual,15,300.00,transfer,admin_manual,0,0,0,0.000000,0,1,2,1198.00,1198.00,4,1,1
individual,7,225.00,online_checkout,online_checkout,0,2,0,0.000000,24,0,0,0.00,0.00,-1,2,1
individual,7,225.00,cash,admin_manual,0,0,0,0.000000,0,0,0,0.00,0.00,-1,0,0
individual,7,206.37,online_checkout,online_checkout,0,2,0,0.000000,72,3,12,8088.00,2696.00,10,0,1
individual,7,225.00,cash,admin_manual,0,1,0,0.000000,29,1,5,4445.00,4445.00,2,0,1
individual,15,300.00,card_terminal,admin_manual,0,2,0,0.000000,18,1,4,2046.00,2046.00,9,0,0
individual,7,225.00,cash,admin_manual,0,3,2,0.666667,66,3,9,6071.00,2023.67,45,0,0
individual,7,225.00,online_checkout,online_checkout,0,1,0,0.000000,10,0,0,0.00,0.00,-1,1,1
individual,7,225.00,online_checkout,online_checkout,0,2,0,0.000000,68,0,0,0.00,0.00,-1,1,1
individual,7,225.00,card_terminal,admin_manual,0,0,0,0.000000,0,0,0,0.00,0.00,-1,0,1
individual,7,225.00,cash,admin_manual,0,3,0,0.000000,81,0,0,0.00,0.00,-1,1,1
individual,15,300.00,transfer,admin_manual,0,3,1,0.333333,67,1,4,3726.00,3726.00,21,1,0
individual,15,300.00,card_terminal,admin_manual,0,2,0,0.000000,21,1,4,2476.00,2476.00,1,0,1
individual,7,225.00,online_checkout,online_checkout,0,3,0,0.000000,81,2,3,2847.00,1423.50,59,1,1
individual,7,225.00,online_checkout,online_checkout,0,4,0,0.000000,90,3,7,5273.00,1757.67,1,1,1
individual,7,225.00,card_terminal,admin_manual,0,1,0,0.000000,29,0,0,0.00,0.00,-1,0,1
individual,7,225.00,card_terminal,admin_manual,0,0,0,0.000000,0,0,0,0.00,0.00,-1,0,0
individual,7,225.00,online_checkout,online_checkout,0,3,1,0.333333,55,1,3,2097.00,2097.00,54,0,0
individual,7,225.00,online_checkout,online_checkout,0,2,0,0.000000,19,1,4,2326.00,2326.00,26,0,1
individual,7,225.00,online_checkout,online_checkout,0,1,0,0.000000,5,1,3,1147.00,1147.00,2,0,1
individual,7,225.00,online_checkout,online_checkout,0,2,0,0.000000,69,0,0,0.00,0.00,-1,0,1
individual,7,198.13,online_checkout,online_checkout,0,1,0,0.000000,26,0,0,0.00,0.00,-1,1,1
individual,7,225.00,card_terminal,admin_manual,0,3,0,0.000000,72,2,7,3123.00,1561.50,48,1,1
individual,7,225.00,online_checkout,online_checkout,0,2,0,0.000000,66,3,8,6792.00,2264.00,7,0,1
individual,15,264.13,online_checkout,online_checkout,0,0,0,0.000000,0,0,0,0.00,0.00,-1,0,1
individual,15,300.00,cash,admin_manual,0,3,0,0.000000,81,2,5,1675.00,837.50,15,1,1
individual,7,225.00,transfer,admin_manual,0,4,0,0.000000,66,1,3,1647.00,1647.00,5,1,0
individual,15,278.64,transfer,admin_manual,0,2,0,0.000000,51,1,1,899.00,899.00,43,0,1
individual,7,225.00,transfer,admin_manual,0,0,0,0.000000,0,0,0,0.00,0.00,-1,0,1
individual,7,225.00,online_checkout,online_checkout,0,4,0,0.000000,64,3,12,5888.00,1962.67,30,1,1
individual,7,225.00,online_checkout,online_checkout,0,0,0,0.000000,0,0,0,0.00,0.00,-1,0,1
individual,7,225.00,online_checkout,online_checkout,0,2,0,0.000000,40,2,6,3964.00,1982.00,19,1,1
individual,15,300.00,online_checkout,online_checkout,0,2,1,0.500000,54,2,4,2296.00,1148.00,26,1,1
individual,7,210.87,cash,admin_manual,0,3,0,0.000000,79,4,10,6240.00,1560.00,3,1,1
individual,7,204.34,online_checkout,online_checkout,0,1,0,0.000000,29,0,0,0.00,0.00,-1,1,1
individual,7,209.48,cash,admin_manual,0,2,0,0.000000,12,1,3,2757.00,2757.00,17,0,0
individual,7,225.00,online_checkout,online_checkout,0,3,0,0.000000,25,1,2,548.00,548.00,33,0,1
individual,7,225.00,online_checkout,online_checkout,0,0,0,0.000000,0,0,0,0.00,0.00,-1,0,1
individual,7,225.00,card_terminal,admin_manual,0,2,0,0.000000,70,3,9,5321.00,1773.67,9,0,1
individual,7,225.00,transfer,admin_manual,0,4,2,0.500000,91,2,5,2025.00,1012.50,26,0,0
individual,7,225.00,cash,admin_manual,0,3,1,0.333333,86,3,8,4472.00,1490.67,20,0,0
individual,7,225.00,card_terminal,admin_manual,0,3,1,0.333333,80,1,3,1397.00,1397.00,60,0,1
individual,7,225.00,transfer,admin_manual,0,3,1,0.333333,41,0,0,0.00,0.00,-1,1,0
individual,7,225.00,cash,admin_manual,0,1,0,0.000000,5,0,0,0.00,0.00,-1,0,1
individual,15,271.86,online_checkout,online_checkout,0,4,2,0.500000,65,3,9,5981.00,1993.67,14,0,0
individual,7,225.00,card_terminal,admin_manual,0,3,0,0.000000,30,2,9,2671.00,1335.50,14,0,0
individual,7,225.00,cash,admin_manual,0,4,0,0.000000,102,4,11,5989.00,1497.25,3,0,1
